adm2_name,group,period,H38_bar,H46_bar,S_share,RWI_bar,Haz,Mag,PovScore,HVI,Rank,heat_exposed,screening_class,priority_hazard_gated,rank_hazard_gated,priority_equal_weight_gated,rank_equal_weight_gated
Mandera West,age60plus,2025,48.55473667976997,0.0,100.0,-0.715,41.249320252109925,5.676620831683534,94.71398663919726,38.59721038404511,56,True,Severe-heat screening priority,38.59721038404511,55,47.2133092409969,56
Nyali,age60plus,2025,44.0,0.0,100.0,1.31275,40.19406395625791,48.749610113178,6.883367855219105,37.76412338817811,57,True,Severe-heat screening priority,37.76412338817811,56,31.94234730821833,129
Likoni,age60plus,2025,46.50408789226865,0.0,100.0,0.4795714285714285,40.77421923184603,26.229146712440564,42.97193374653824,36.74035465322822,60,True,Severe-heat screening priority,36.74035465322822,57,36.658433230274944,94
Laikipia East,age60plus,2025,0.1145331382939127,0.0,0.0,-0.2210451807228915,0.0265354122017972,84.00196145336433,73.31866797149338,36.21298310844429,61,True,Severe-heat screening priority,36.21298310844429,58,52.4490549456865,44
Saku,age60plus,2025,32.28332195511813,0.0,100.0,-0.2391190476190476,37.479505652975895,14.943565955381551,74.10152528295123,36.212026688193895,62,True,Severe-heat screening priority,36.212026688193895,59,42.17486563043622,62
Jomvu,age60plus,2025,62.6900159453236,0.0,100.0,0.2429999999999999,44.52422799921492,11.666736988793913,53.21886505367091,35.97117625425702,63,True,Severe-heat screening priority,35.97117625425702,60,36.46994334722658,95
Mvita,age60plus,2025,44.0,0.0,100.0,1.131,40.19406395625791,38.13685811778452,14.75574608921641,35.761154524659666,64,True,Severe-heat screening priority,35.761154524659666,61,31.02888938775295,135
Alego Usonga,age60plus,2025,0.0083959073776976,0.0,0.0,0.0286105263157894,0.0019451912904333,83.93142578231759,62.50499999853867,34.55624758968582,65,True,Severe-heat screening priority,34.55624758968582,62,48.8127903240489,51
Kisauni,age60plus,2025,44.697883944386575,0.0,100.0,0.4106428571428571,40.35575199178341,17.41453494077746,45.95752816422635,34.313653302348065,66,True,Severe-heat screening priority,34.313653302348065,63,34.57593836559574,106
Changamwe,age60plus,2025,64.45138068510401,0.0,100.0,0.922,44.93230674484264,11.695795505904677,23.808439629273828,31.792773305825925,70,True,Severe-heat screening priority,31.792773305825925,64,26.81218062667371,149
Malava,age60plus,2025,14.53959020915364,0.0,0.0,-0.075945205479452,3.3685798293157605,56.78596268792854,67.03376075355666,28.94357182553573,76,True,Severe-heat screening priority,28.94357182553573,65,42.39610109026699,61
Kibwezi East,age60plus,2025,16.44121907158186,0.0,0.0,-0.4533886462882096,3.809155425785288,46.58467301054667,83.38246792267859,28.5778075757477,78,True,Severe-heat screening priority,28.5778075757477,66,44.59209878633684,58
Gem,age60plus,2025,0.9559114603681184,0.0,0.0,0.1612835820895522,0.2214686946252839,64.94461530316893,56.75835638637207,28.118945830950395,81,True,Severe-heat screening priority,28.118945830950395,67,40.64148012805543,66
Gachoka,age60plus,2025,0.0338544188701614,0.0,0.0,-0.3260714285714285,0.0078435025264629,54.275253881354494,77.86780881089491,27.967061412430137,82,True,Severe-heat screening priority,27.967061412430137,68,44.05030206492529,59
Tigania East,age60plus,2025,0.2346489219843704,0.0,0.0,-0.2275346534653465,0.0543642299539919,56.18239869460636,73.5997550909862,27.92458319850453,83,True,Severe-heat screening priority,27.92458319850453,69,43.278839338515525,60
Nithi,age60plus,2025,0.8682162228749627,0.0,0.0,-0.147945205479452,0.2011511750874554,53.81240577046899,70.15239202094484,26.777213680580523,90,True,Severe-heat screening priority,26.777213680580523,70,41.38864965550043,65
Kitutu Masaba,age60plus,2025,0.0534426112374379,0.0,0.0,0.2248571428571428,0.0123817590214515,62.16729342026811,54.00471063096912,26.7577045881876,91,True,Severe-heat screening priority,26.7577045881876,71,38.72812860341956,75
Igembe Central,age60plus,2025,5.430486843108307,0.0,0.0,-0.2259843749999999,1.258152958915072,49.58904148446994,73.53260582855303,26.598587447027224,94,True,Severe-heat screening priority,26.598587447027224,72,41.459933423979344,64
Kanduyi,age60plus,2025,7.345131391017018,0.0,0.0,0.0613333333333333,1.70174407198057,53.59054194614356,61.08763376073836,26.17626688754313,98,True,Severe-heat screening priority,26.17626688754313,73,38.79330659295417,73
Ndhiwa,age60plus,2025,0.4879010847477634,0.0,0.0,-0.143017094017094,0.113038519596507,51.66949359548561,69.9389342085048,26.053859395699483,100,True,Severe-heat screening priority,26.053859395699483,74,40.57382210786231,67
Bumula,age60plus,2025,1.5520098982207116,0.0,0.0,-0.1307796610169491,0.359574730981983,51.2047423594359,69.40887808091009,25.970520522007373,102,True,Severe-heat screening priority,25.970520522007373,75,40.32439839044266,69
Mwingi West,age60plus,2025,0.5701146996763112,0.0,0.0,-0.3486565656565656,0.132086038884161,46.05949574788489,78.8460687371721,25.71740635632757,105,True,Severe-heat screening priority,25.71740635632757,76,41.67921684131372,63
Karachuonyo,age60plus,2025,0.7628142865923618,0.0,0.0,-0.0039999999999999,0.176731309642495,52.27283297476738,63.91750287373876,25.366677543794403,110,True,Severe-heat screening priority,25.366677543794403,77,38.789022386049545,74
Nyakach,age60plus,2025,9.608024930264952,0.0,0.0,0.0149655172413793,2.2260186507373025,48.14098185678156,63.09602433108383,25.13100846460256,113,True,Severe-heat screening priority,25.13100846460256,78,37.82100827953423,85
Ugenya,age60plus,2025,0.018273631413258,0.0,0.0,-0.0081785714285714,0.0042336947122689,51.39460155084987,64.0984948669354,25.03548322738702,114,True,Severe-heat screening priority,25.03548322738702,79,38.49911003749918,77
Kitui Central,age60plus,2025,0.3591431336898404,0.0,0.0,-0.3145593220338983,0.0832074562337526,43.5242542383587,77.36916970809705,24.70841582865073,115,True,Severe-heat screening priority,24.70841582865073,80,40.3255438008965,68
Lugari,age60plus,2025,5.171730532425986,0.0,0.0,-0.074322033898305,1.1982034502745964,46.65804800586228,66.96345417514969,24.700944425682167,116,True,Severe-heat screening priority,24.700944425682167,81,38.27323521042886,82
Shinyalu,age60plus,2025,0.0008204232736581,0.0,0.0,0.0152075471698113,0.0001900783482471,50.6734392020441,63.08554096854978,24.66496744898724,118,True,Severe-heat screening priority,24.66496744898724,82,37.91972341631404,84
Nyando,age60plus,2025,8.119624302795,0.0,0.0,-0.0395694444444444,1.881181123715414,44.80113759527208,65.45816928496198,24.2937162893694,121,True,Severe-heat screening priority,24.2937162893694,83,37.38016266798317,90
Mwatate,age60plus,2025,16.265673175345977,0.0,0.0,-0.2985495495495496,3.768484378206034,34.68741689203206,76.6757172490212,23.98024906297612,123,True,Severe-heat screening priority,23.98024906297612,84,38.37720617308643,79
Kibwezi West,age60plus,2025,0.0163065122720246,0.0,0.0,-0.389945,0.0037779461137391,39.1300191075165,80.63444932501848,23.83625100137028,128,True,Severe-heat screening priority,23.83625100137028,85,39.922748792882906,70
Bondo,age60plus,2025,0.0002987566630315,0.0,0.0,0.020531746031746,6.921692114321143e-05,47.629854376467776,62.85492689848557,23.717233417019795,130,True,Severe-heat screening priority,23.717233417019795,86,36.82828349729149,93
Rarieda,age60plus,2025,0.6836642528152059,0.0,0.0,0.1894444444444444,0.1583935708592155,50.32306849233612,55.53858769391954,23.514825165761334,132,True,Severe-heat screening priority,23.514825165761334,87,35.34001658570496,100
Kitui Rural,age60plus,2025,0.9597100953685388,0.0,0.0,-0.3781551724137931,0.2223487748103013,37.57077256466659,80.12378092297041,23.412090733991207,133,True,Severe-heat screening priority,23.412090733991207,88,39.30563408748244,71
Igembe South,age60plus,2025,14.78656869967111,0.0,0.0,-0.182906976744186,3.4258006140465582,35.5636204393484,71.66673747968754,23.303287091483256,134,True,Severe-heat screening priority,23.303287091483256,89,36.885386177694166,92
Butere,age60plus,2025,1.0,0.0,0.0,0.0762121212121212,0.2316832717331342,46.59612049123484,60.44316913435468,23.17273731697688,136,True,Severe-heat screening priority,23.17273731697688,90,35.756990965774214,97
Siakago,age60plus,2025,6.84072563281216,0.0,0.0,-0.358078125,1.584881695638636,34.584059594190826,79.25415720322749,23.13502639134262,138,True,Severe-heat screening priority,23.13502639134262,91,38.47436616435232,78
Igembe North,age60plus,2025,0.7447854659667028,0.0,0.0,-0.2628979591836735,0.1725543334944526,39.18017432681536,75.13149274281096,23.1186810928882,139,True,Severe-heat screening priority,23.1186810928882,92,38.1614071343736,83
Narok South,age60plus,2025,4.926110436658026,0.0,0.0,-0.3508612975391499,1.1412973828836697,35.47991714146579,78.94156520641148,23.11292348398748,140,True,Severe-heat screening priority,23.11292348398748,93,38.52092657692032,76
Baringo North,age60plus,2025,8.847531570313592,0.0,0.0,-0.4663317757009345,2.049825060972448,31.29972817553533,83.94309081273937,23.10878585810635,141,True,Severe-heat screening priority,23.10878585810635,94,39.09754801641572,72
Mosop,age60plus,2025,0.094463984493932,0.0,0.0,-0.2130842105263157,0.0218857249885022,40.042872394184215,72.97384393574634,22.970975457360893,144,True,Severe-heat screening priority,22.970975457360893,95,37.67953401830636,87
Kajiado South,age60plus,2025,0.277628393562991,0.0,0.0,-0.34732,0.0643218545466879,36.23258736562406,78.7881763004015,22.723379674748124,145,True,Severe-heat screening priority,22.723379674748124,96,38.36169517352408,80
Seme,age60plus,2025,1.5491657951154778,0.0,0.0,0.0108979591836734,0.3589157998694162,43.41416780908742,63.27220785525992,22.71248521094339,146,True,Severe-heat screening priority,22.71248521094339,97,35.68176382140558,98
Pokot South,age60plus,2025,0.3455519882364108,0.0,0.0,-0.3605631067961165,0.0800586151885011,35.477593205532855,79.36179250778665,22.59157907618153,147,True,Severe-heat screening priority,22.59157907618153,98,38.306481442836,81
Kilgoris,age60plus,2025,0.0116041838909096,0.0,0.0,-0.1822521994134897,0.0026884952896388,39.27058196971772,71.63837624278912,22.528409699742987,148,True,Severe-heat screening priority,22.528409699742987,99,36.97054890259883,91
South Mugirango,age60plus,2025,0.0544863668585341,0.0,0.0,0.0247777777777777,0.0126235797386369,43.73578458774637,62.67101290729811,22.52833028127488,149,True,Severe-heat screening priority,22.52833028127488,100,35.47314035826104,99
Turbo,age60plus,2025,0.1710860645525765,0.0,0.0,0.1169342105263158,0.0396377791834871,45.38734009601486,58.679319398123816,22.439900717073947,150,True,Severe-heat screening priority,22.439900717073947,101,34.702099091107385,104
Msambweni,age60plus,2025,19.77860517028801,0.0,0.0,-0.0422241379310344,4.58237195617021,33.19189512949296,65.57315553652603,22.31384644522041,153,True,Severe-heat screening priority,22.31384644522041,102,34.44914087406307,108
Kajiado East,age60plus,2025,0.4613665590539591,0.0,0.0,-0.3138840262582056,0.1068909138698795,35.27912146374503,77.33991972864135,22.243514401048145,157,True,Severe-heat screening priority,22.243514401048145,103,37.575310702085424,88
Matungu,age60plus,2025,1.7112089134084238,0.0,0.0,-0.0597173913043478,0.3964584796773652,39.03242852166581,66.33086396622546,21.87741031525612,161,True,Severe-heat screening priority,21.87741031525612,104,35.25325032252288,101
Khwisero,age60plus,2025,0.7545172479642969,0.0,0.0,0.0940416666666666,0.1748090245874488,42.291550563246886,59.67089444077324,21.73424429861315,163,True,Severe-heat screening priority,21.73424429861315,105,34.04575134286919,112
Kapenguria,age60plus,2025,0.3610361321349178,0.0,0.0,-0.4077901234567901,0.0836460323068939,31.11163202509811,81.40739876922332,21.590604740681723,165,True,Severe-heat screening priority,21.590604740681723,106,37.534225608876106,89
Navakholo,age60plus,2025,10.851232475631736,0.0,0.0,-0.0473181818181818,2.5140490422911985,34.29592293633367,65.79380059963583,21.54057394410563,166,True,Severe-heat screening priority,21.54057394410563,107,34.2012575260869,110
Kisumu West,age60plus,2025,0.4281980672749769,0.0,0.0,0.2338571428571428,0.0992063291760713,44.62913343790851,53.6148817225456,21.485535770801228,167,True,Severe-heat screening priority,21.485535770801228,108,32.781073829876725,120
Butula,age60plus,2025,0.1257177629359523,0.0,0.0,-0.0331627906976744,0.0291267026319719,38.88724952854314,65.18066941421188,21.459294957142312,169,True,Severe-heat screening priority,21.459294957142312,109,34.699015215128995,105
Teso South,age60plus,2025,0.0005960589953414,0.0,0.0,-0.1262222222222222,0.0001380968981866,36.30438460350104,69.2114757041817,21.27311268997157,172,True,Severe-heat screening priority,21.27311268997157,110,35.17199946819364,102
Kabuchai,age60plus,2025,0.5953819567297436,0.0,0.0,0.0453421052631578,0.1379400396660223,39.73395957261147,61.78028298106593,21.263097340759643,173,True,Severe-heat screening priority,21.263097340759643,111,33.884060864447804,114
West Mugirango,age60plus,2025,0.0209592612402545,0.0,0.0,0.19403125,0.0048559102172516,42.728391205373335,55.339913315822514,21.122175109604868,176,True,Severe-heat screening priority,21.122175109604868,112,32.6910534771377,122
Webuye West,age60plus,2025,9.572777458174407,0.0,0.0,0.0320487804878048,2.217852401083043,34.2789282160516,62.35607434623207,20.856908437345965,180,True,Severe-heat screening priority,20.856908437345965,113,32.95095165445557,119
Muhoroni,age60plus,2025,3.613786626435469,0.0,0.0,-0.0767115384615384,0.837253908958015,34.390411077879406,67.0669539479895,20.83765606548916,181,True,Severe-heat screening priority,20.83765606548916,114,34.098206311608976,111
Luanda,age60plus,2025,0.6979247289158929,0.0,0.0,0.3578666666666666,0.1616974846186948,43.513806843235606,48.24349313356917,20.37959963954634,184,True,Severe-heat screening priority,20.37959963954634,115,30.639665820474487,136
Ainamoi,age60plus,2025,7.250117247187247,0.0,0.0,-0.0011249999999999,1.679730884277166,32.554162296280346,63.79297419465902,20.2590468044354,186,True,Severe-heat screening priority,20.2590468044354,116,32.675622458405506,123
Kajiado Central,age60plus,2025,2.329980914647195,0.0,0.0,-0.4636421052631579,0.5398176013812226,24.49270670580981,83.82658955820852,20.21870012623389,187,True,Severe-heat screening priority,20.21870012623389,117,36.28637128846652,96
Banissa,age60plus,2025,20.11408968248348,0.0,0.0,-0.8370384615384614,4.660098105571452,8.602544982390556,100.0,20.143817452781462,188,True,Severe-heat screening priority,20.143817452781462,118,37.754214362654,86
Teso North,age60plus,2025,2.964292503282548,0.0,0.0,-0.0516046511627907,0.6867769855345032,31.029977825900207,65.97946611803582,19.583640607519413,200,True,Severe-heat screening priority,19.583640607519413,119,32.56540697649017,124
Kitutu Chache North,age60plus,2025,0.9696478077331698,0.0,0.0,0.0566190476190476,0.2246511765244818,34.12950340814697,61.29182985562687,19.556183647876583,201,True,Severe-heat screening priority,19.556183647876583,120,31.88199481343277,130
Lurambi,age60plus,2025,0.1030999618060316,0.0,0.0,0.3119259259259259,0.0238865364667825,39.70614993209857,50.2333852241393,19.459990358307195,202,True,Severe-heat screening priority,19.459990358307195,121,29.987807230901552,139
Ugunja,age60plus,2025,0.2771480225875873,0.0,0.0,0.1151290322580645,0.0642105606274608,34.86354468868372,58.757509472992965,19.308005635899164,205,True,Severe-heat screening priority,19.308005635899164,122,31.22842157410138,134
Kasipul,age60plus,2025,1.0,0.0,0.0,-0.0477,0.2316832717331342,30.9226782904704,65.81033879575077,19.275780105956954,206,True,Severe-heat screening priority,19.275780105956954,123,32.321566785984764,126
Kipkelion West,age60plus,2025,2.050058182635477,0.0,0.0,-0.1809661016949152,0.4749641869962704,27.39424708711517,71.5826697905938,19.216904897571567,207,True,Severe-heat screening priority,19.216904897571567,124,33.15062702156841,118
Samburu East,age60plus,2025,18.68711083472128,0.0,0.0,-0.5287542372881356,4.329490977427927,12.692757312415244,86.64687748625582,19.186078854248308,209,True,Severe-heat screening priority,19.186078854248308,125,34.55637525869966,107
Marakwet East,age60plus,2025,0.6489809467363142,0.0,0.0,-0.3354044943820224,0.1503580290323361,24.38308865263344,78.27206423947143,19.13843314767853,211,True,Severe-heat screening priority,19.13843314767853,126,34.26850364037907,109
Taveta,age60plus,2025,7.714117632348086,0.0,0.0,-0.3175238095238095,1.7872320115966636,21.39857160447529,77.49757447723341,19.027185259305764,213,True,Severe-heat screening priority,19.027185259305764,127,33.561126031101786,116
Sigowet/Soin,age60plus,2025,10.038048210039944,0.0,0.0,-0.102675,2.325647851116986,24.986177648201927,68.19154371137114,19.00369116928059,214,True,Severe-heat screening priority,19.00369116928059,128,31.83445640356335,131
Kipkelion East,age60plus,2025,0.4750319476006757,0.0,0.0,-0.1397378640776699,0.1100569557978873,28.2087585036422,69.79689658319865,18.99269336426129,215,True,Severe-heat screening priority,18.99269336426129,129,32.705237347546245,121
Kabondo Kasipul,age60plus,2025,0.6176228678817479,0.0,0.0,-0.0143333333333333,0.1430928867280446,30.75994069647371,64.36508421303985,18.961445928598515,216,True,Severe-heat screening priority,18.961445928598515,130,31.756039265413865,132
Mogotio,age60plus,2025,0.1911953545959035,0.0,0.0,-0.4900841584158416,0.0442967652929556,20.494114263633925,84.97190919342937,18.918383879015707,218,True,Severe-heat screening priority,18.918383879015707,131,35.17010674078542,103
Sirisia,age60plus,2025,0.0267162289029119,0.0,0.0,-0.0974285714285714,0.0061897033205979,28.32017955307904,67.96429820880202,18.69410293407034,222,True,Severe-heat screening priority,18.69410293407034,132,32.09688915506722,127
Baringo South,age60plus,2025,6.8419329661078105,0.0,0.0,-0.4359024390243902,1.5851614145666448,17.887788842489105,82.62506469044278,18.6319351343248,223,True,Severe-heat screening priority,18.6319351343248,133,34.03267164916618,113
Rangwe,age60plus,2025,0.1917184408196617,0.0,0.0,-0.0224318181818181,0.0444179556206744,29.62909974987376,64.71586460285866,18.620539490982296,224,True,Severe-heat screening priority,18.620539490982296,134,31.4631274361177,133
Bonchari,age60plus,2025,0.1249995352275961,0.0,0.0,0.1289523809523809,0.0289603012866506,32.7383575676103,58.15876048051928,18.56124950806864,225,True,Severe-heat screening priority,18.56124950806864,135,30.308692783138746,137
Uriri,age60plus,2025,0.8485624071633718,0.0,0.0,0.1372727272727272,0.1965977147613539,30.80551441925046,57.79837031121191,18.01953861557567,232,True,Severe-heat screening priority,18.01953861557567,136,29.60016081507457,142
Wundanyi,age60plus,2025,5.067410031697439,0.0,0.0,-0.2713833333333333,1.174034135356968,19.35710660666553,75.49903098084731,17.777705403573087,235,True,Severe-heat screening priority,17.777705403573087,137,32.010057240956606,128
Laikipia North,age60plus,2025,0.150330818844867,0.0,0.0,-0.4112627737226277,0.0348291359522998,17.923305817284078,81.55781426505311,17.629819909716954,238,True,Severe-heat screening priority,17.629819909716954,138,33.17198307276316,117
Kacheliba,age60plus,2025,2.294831612828846,0.0,0.0,-0.5208761609907121,0.5316740961368122,14.599818174505122,86.30564394364448,17.618212796773456,239,True,Severe-heat screening priority,17.618212796773456,139,33.812378738095475,115
Emuhaya,age60plus,2025,0.6168243554069517,0.0,0.0,0.3610714285714285,0.1429078847453641,34.37003361176731,48.10468104078132,17.605311576257343,240,True,Severe-heat screening priority,17.605311576257343,140,27.53920751243133,147
Mumias East,age60plus,2025,1.0342505512246758,0.0,0.0,0.0418928571428571,0.2396185514995304,26.85063639132483,61.929684828801335,17.47643384504239,242,True,Severe-heat screening priority,17.47643384504239,141,29.67331325720857,141
Nambale,age60plus,2025,0.1675728112919091,0.0,0.0,-0.0267368421052631,0.0388238171736285,25.204405280530885,64.9023338002824,17.318024753647123,246,True,Severe-heat screening priority,17.318024753647123,142,30.04852096599564,138
Narok East,age60plus,2025,0.0944623142754381,0.0,0.0,-0.4151375464684014,0.021885338026817,15.69113137224858,81.72564742392801,16.978223461178523,249,True,Severe-heat screening priority,16.978223461178523,143,32.479554711401136,125
Mumias West,age60plus,2025,1.0003880793390567,0.0,0.0,-0.06536,0.2317731832240989,22.584715959004512,66.57526974272403,16.88918049988321,251,True,Severe-heat screening priority,16.88918049988321,144,29.797252961650884,140
Kuria West,age60plus,2025,0.987337354870044,0.0,0.0,0.1084237288135593,0.2287495486806303,25.921165183902005,59.04794515326185,16.759353579934224,253,True,Severe-heat screening priority,16.759353579934224,145,28.399286628614828,144
Belgut,age60plus,2025,1.6050025195395503,0.0,0.0,0.1697173913043478,0.3718522348668467,25.904068050679204,56.39305164858806,16.434696891668736,257,True,Severe-heat screening priority,16.434696891668736,146,27.556323978044706,146
Suna East,age60plus,2025,0.9381872926343832,0.0,0.0,0.149516129032258,0.2173623014559852,25.5158164391115,57.268055650844296,16.364502545160885,258,True,Severe-heat screening priority,16.364502545160885,147,27.6670781304706,145
Homa Bay,age60plus,2025,0.1691534078260224,0.0,0.0,-0.0185833333333333,0.039190014949942,22.026043022580584,64.54917008646207,16.311742927965952,259,True,Severe-heat screening priority,16.311742927965952,148,28.871467707997528,143
Suna West,age60plus,2025,0.3345547530315951,0.0,0.0,0.1369166666666666,0.0775107397562306,24.05273818770204,57.81379283536671,15.930521288481543,263,True,Severe-heat screening priority,15.930521288481543,149,27.31468058760833,148
Webuye East,age60plus,2025,5.689680589857016,0.0,0.0,0.3013333333333334,1.318203814174582,23.923941910736943,50.69219620277768,15.506024101433756,265,True,Severe-heat screening priority,15.506024101433756,150,25.31144730922973,153
Kitutu Chache South,age60plus,2025,0.5722325015407955,0.0,0.0,0.2482941176470587,0.1325766981490072,23.824224635519226,52.98955393106883,15.168617664298043,268,True,Severe-heat screening priority,15.168617664298043,151,25.64878508824569,152
Awendo,age60plus,2025,1.0,0.0,0.0,0.1694523809523809,0.2316832717331342,20.73476182373741,56.40453039261341,14.808533905466458,269,True,Severe-heat screening priority,14.808533905466458,152,25.790325162694653,151
Kuria East,age60plus,2025,0.3363331214889023,0.0,0.0,0.042525,0.0779227579787665,18.00747242131404,61.90230398880493,14.730444841603273,270,True,Severe-heat screening priority,14.730444841603273,153,26.66256638936591,150
Rongo,age60plus,2025,0.930020957414328,0.0,0.0,0.5361142857142857,0.2154702981941333,24.116647042957425,40.52281815996631,13.431925500888948,272,True,Severe-heat screening priority,13.431925500888948,154,21.61831183370596,154
Ainabkoi,age60plus,2025,0.0,0.0,0.0,-0.137435294117647,0.0,24.84475716084094,69.6971623238559,17.908001496830664,234,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Aldai,age60plus,2025,0.0,0.0,0.0,-0.1603285714285714,0.0,46.87188682016109,70.68876913545088,24.66488141636596,119,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Bahati,age60plus,2025,0.0,0.0,0.0,0.1618510638297872,0.0,56.74128974119858,56.73377629888917,25.53245336719295,107,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Baringo Central,age60plus,2025,0.0,0.0,0.0,-0.3666486486486486,0.0,20.942538255922027,79.6253836341798,18.22656902190358,228,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Bobasi,age60plus,2025,0.0,0.0,0.0,0.0835384615384615,0.0,58.03565503523348,60.12583366189285,26.42957155985397,95,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Bomachoge Borabu,age60plus,2025,0.0,0.0,0.0,0.1014,0.0,28.79446336598666,59.3521732128677,17.541164991726152,241,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Bomachoge Chache,age60plus,2025,0.0,0.0,0.0,0.0581176470588235,0.0,24.188228587853217,61.22691903520776,16.44050643163713,256,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Bomet Central,age60plus,2025,0.0,0.0,0.0,0.0827727272727272,0.0,28.137925682456807,60.159000923332144,17.46522784323686,243,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Bomet East,age60plus,2025,0.0,0.0,0.0,-0.0778846153846153,0.0,32.17705721536206,67.11776498092506,19.720781911747377,196,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Borabu,age60plus,2025,0.0,0.0,0.0,0.1132884615384615,0.0,25.43477733209707,58.83723254793731,16.456018081819717,254,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Budalangi,age60plus,2025,0.0,0.0,0.0,-0.1315428571428571,0.0,21.502168039964307,69.44193540454071,16.8669407226704,252,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Buret,age60plus,2025,0.0,0.0,0.0,0.1912641509433962,0.0,42.68367783221303,55.45976833857092,21.124068600449547,175,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Buuri,age60plus,2025,0.0,0.0,0.0,-0.1642142857142857,0.0,38.7783375705484,70.85707621972263,22.26206270412291,155,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Cental Imenti,age60plus,2025,0.0,0.0,0.0,-0.102012048192771,0.0,67.68373856237504,68.16282840255452,30.52954582909569,72,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Chepalungu,age60plus,2025,0.0,0.0,0.0,-0.1191235955056179,0.0,47.85994851809024,68.90400349259947,24.693585079317,117,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Cherangany,age60plus,2025,0.0,0.0,0.0,-0.0502075471698113,0.0,54.3182431958015,65.91895150419833,26.1833156843702,97,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Chesumei,age60plus,2025,0.0,0.0,0.0,-0.1290617283950617,0.0,38.18350324850987,69.3344669921617,21.85522102337721,162,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Dagoretti,age60plus,2025,0.0,0.0,0.0,1.471666666666667,0.0,30.607576589031225,0.0,9.182272976709369,280,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Eldama Ravine,age60plus,2025,0.0,0.0,0.0,-0.2740084033613445,0.0,26.20027346862562,75.61273411235341,19.2019921574407,208,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Embakasi Central,age60plus,2025,0.0,0.0,0.0,1.232,0.0,13.27019442178927,10.380999450241294,5.538208244072974,289,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Embakasi East,age60plus,2025,0.0,0.0,0.0,0.8188666666666666,0.0,33.97952524363244,28.27559015765305,14.435196096737688,271,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Embakasi North,age60plus,2025,0.0,0.0,0.0,0.729,0.0,3.823373079240309,32.16810399880054,5.972227523592173,288,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Embakasi South,age60plus,2025,0.0,0.0,0.0,0.864,0.0,11.632317898340355,26.320670372447665,7.437795925369255,285,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Embakasi West,age60plus,2025,0.0,0.0,0.0,1.037,0.0,17.985227340155298,18.827292466084344,8.219662071959242,283,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Emgwen,age60plus,2025,0.0,0.0,0.0,-0.0787169811320754,0.0,32.737445448195984,67.15381833989633,19.894306385443244,191,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Emurua Dikirr,age60plus,2025,0.0,0.0,0.0,-0.1791296296296296,0.0,18.454659464183948,71.50312424608708,16.261866476168247,260,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Endebess,age60plus,2025,0.0,0.0,0.0,-0.3175,0.0,17.68267287296881,77.4965431838249,16.929283339464376,250,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Funyula,age60plus,2025,0.0,0.0,0.0,0.0464883720930232,0.0,30.93841155146657,61.73063320917165,18.54111844681572,226,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gatanga,age60plus,2025,0.0,0.0,0.0,0.1757093023255813,0.0,58.05178351144493,56.13351607827935,25.83556246517538,104,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gatundu North,age60plus,2025,0.0,0.0,0.0,0.4565483870967742,0.0,40.80575003082653,43.96916120505536,18.837099190006263,221,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gatundu South,age60plus,2025,0.0,0.0,0.0,0.4609696969696969,0.0,47.68535027852728,43.77765516043718,20.87225335762376,179,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gichugu,age60plus,2025,0.0,0.0,0.0,0.1444761904761904,0.0,100.0,57.486357178159125,38.622953576723866,55,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
